datetime,open,high,low,close,volume
2026-07-02T17:30:00+00:00,8739.42,8745.42,8725.41,8727.41,836
2026-07-02T18:00:00+00:00,8727.41,8744.43,8724.43,8741.93,780
2026-07-02T18:30:00+00:00,8741.93,8756.42,8741.41,8754.42,585
2026-07-02T19:00:00+00:00,8754.42,8755.43,8740.41,8746.43,682
2026-07-02T19:30:00+00:00,8746.43,8779.43,8745.91,8776.43,840
2026-07-02T20:00:00+00:00,8776.43,8776.43,8766.92,8769.92,213.90332072299285
2026-07-02T20:30:00+00:00,8769.92,8775.93,8768.42,8769.21,88.58717524538613
2026-07-02T23:00:00+00:00,8775.71,8796.52,8770.71,8788.21,484.7004328242706
2026-07-02T23:30:00+00:00,8788.21,8795.990000000002,8772.84,8787.990000000002,1301.4272151970458
2026-07-03T00:00:00+00:00,8787.990000000002,8799.37,8775.37,8792.880000000001,2359
2026-07-03T00:30:00+00:00,8792.880000000001,8812.880000000001,8788.380000000001,8810.390000000001,1056
2026-07-03T01:00:00+00:00,8810.390000000001,8862.37,8809.37,8857.880000000001,1250
2026-07-03T01:30:00+00:00,8857.880000000001,8861.390000000001,8831.380000000001,8831.880000000001,824
2026-07-03T02:00:00+00:00,8831.880000000001,8854.380000000001,8831.880000000001,8852.380000000001,616
2026-07-03T02:30:00+00:00,8852.380000000001,8865.380000000001,8851.37,8864.390000000001,322
2026-07-03T03:00:00+00:00,8864.390000000001,8868.390000000001,8855.380000000001,8859.390000000001,353
2026-07-03T03:30:00+00:00,8859.390000000001,8868.390000000001,8856.37,8866.380000000001,411
2026-07-03T04:00:00+00:00,8866.380000000001,8872.390000000001,8865.37,8869.390000000001,271
2026-07-03T04:30:00+00:00,8869.390000000001,8875.380000000001,8866.37,8872.880000000001,252
2026-07-03T05:00:00+00:00,8872.880000000001,8878.390000000001,8863.87,8868.380000000001,320
2026-07-03T05:30:00+00:00,8868.380000000001,8870.390000000001,8861.890000000001,8863.37,264
2026-07-03T06:00:00+00:00,8863.37,8874.490000000002,8859.970000000001,8864.28,682
2026-07-03T07:00:00+00:00,8845.65,8848.86,8840.36,8845.34,293
2026-07-03T07:30:00+00:00,8845.34,8846.36,8830.34,8830.35,361
2026-07-03T08:00:00+00:00,8830.35,8830.86,8821.34,8821.34,321
2026-07-03T08:30:00+00:00,8821.34,8822.36,8800.34,8802.34,376
2026-07-03T09:00:00+00:00,8802.34,8805.35,8796.35,8796.35,361
2026-07-03T09:30:00+00:00,8796.35,8801.86,8794.34,8797.86,356
2026-07-03T10:00:00+00:00,8797.86,8804.86,8796.36,8802.36,153
2026-07-03T10:30:00+00:00,8802.36,8805.86,8800.84,8805.86,158.5534009533311
2026-07-03T11:00:00+00:00,8805.86,8806.86,8799.35,8801.34,272.7519379844961
2026-07-03T11:30:00+00:00,8801.34,8809.36,8799.84,8809.36,213
2026-07-03T12:00:00+00:00,8809.36,8817.36,8808.86,8815.34,195.10445049954586
2026-07-03T12:30:00+00:00,8815.34,8819.86,8813.35,8819.84,166.74431586375715
